occurrenceID,relatedResourceID,resourceID,relationshipOfResource,relationshipOfResourceID
ECOSUR-SC:ECOAB:48518,CROSP,ECOSUR-SC:ECOAB:48518,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48519,LAMFAM,ECOSUR-SC:ECOAB:48519,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48523,FABFAM,ECOSUR-SC:ECOAB:48523,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48524,IPOSP,ECOSUR-SC:ECOAB:48524,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48527,GLISEP,ECOSUR-SC:ECOAB:48527,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48529,LAMFAM,ECOSUR-SC:ECOAB:48529,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48776,RUBFAM,ECOSUR-SC:ECOAB:48776,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48792,VERCOR,ECOSUR-SC:ECOAB:48792,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48805,DESSP,ECOSUR-SC:ECOAB:48805,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48806,ASTFAM,ECOSUR-SC:ECOAB:48806,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48811,ASTFAM,ECOSUR-SC:ECOAB:48811,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48816,RUBFAM,ECOSUR-SC:ECOAB:48816,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48885,MIMPUD,ECOSUR-SC:ECOAB:48885,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48888,ASTFAM,ECOSUR-SC:ECOAB:48888,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48889,LAMFAM,ECOSUR-SC:ECOAB:48889,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48890,ASTFAM,ECOSUR-SC:ECOAB:48890,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48891,LAMFAM,ECOSUR-SC:ECOAB:48891,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48892,FABFAM,ECOSUR-SC:ECOAB:48892,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48893,FABFAM,ECOSUR-SC:ECOAB:48893,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48894,FABFAM,ECOSUR-SC:ECOAB:48894,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48895,FABFAM,ECOSUR-SC:ECOAB:48895,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48896,FABFAM,ECOSUR-SC:ECOAB:48896,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48897,FABFAM,ECOSUR-SC:ECOAB:48897,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48898,ASTFAM,ECOSUR-SC:ECOAB:48898,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48899,LAMFAM,ECOSUR-SC:ECOAB:48899,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48900,LAMFAM,ECOSUR-SC:ECOAB:48900,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48901,LAMFAM,ECOSUR-SC:ECOAB:48901,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48902,FABFAM,ECOSUR-SC:ECOAB:48902,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48903,FABFAM,ECOSUR-SC:ECOAB:48903,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48904,ASTFAM,ECOSUR-SC:ECOAB:48904,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48905,MANIND,ECOSUR-SC:ECOAB:48905,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48906,ASTFAM,ECOSUR-SC:ECOAB:48906,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48907,MALSP,ECOSUR-SC:ECOAB:48907,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48908,DESSP,ECOSUR-SC:ECOAB:48908,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48909,TABSP,ECOSUR-SC:ECOAB:48909,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48910,DESSP,ECOSUR-SC:ECOAB:48910,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48911,FABFAM,ECOSUR-SC:ECOAB:48911,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48912,DESSP,ECOSUR-SC:ECOAB:48912,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48913,FABFAM,ECOSUR-SC:ECOAB:48913,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48917,MALFAM,ECOSUR-SC:ECOAB:48917,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48919,FABFAM,ECOSUR-SC:ECOAB:48919,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48920,FABFAM,ECOSUR-SC:ECOAB:48920,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48924,CROSP,ECOSUR-SC:ECOAB:48924,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48927,CROSP,ECOSUR-SC:ECOAB:48927,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48928,FABFAM,ECOSUR-SC:ECOAB:48928,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48929,MARMIL,ECOSUR-SC:ECOAB:48929,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48930,FABFAM,ECOSUR-SC:ECOAB:48930,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48931,FABFAM,ECOSUR-SC:ECOAB:48931,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48932,FABFAM,ECOSUR-SC:ECOAB:48932,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48955,ASTFAM,ECOSUR-SC:ECOAB:48955,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48962,LAMFAM,ECOSUR-SC:ECOAB:48962,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48963,LAMFAM,ECOSUR-SC:ECOAB:48963,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48964,PHASP,ECOSUR-SC:ECOAB:48964,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48965,LAMFAM,ECOSUR-SC:ECOAB:48965,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48966,MIMPUD,ECOSUR-SC:ECOAB:48966,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48967,FABFAM,ECOSUR-SC:ECOAB:48967,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48968,OXASP,ECOSUR-SC:ECOAB:48968,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48969,GLISEP,ECOSUR-SC:ECOAB:48969,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48970,PHASP,ECOSUR-SC:ECOAB:48970,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48971,PHASP,ECOSUR-SC:ECOAB:48971,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48973,PHASP,ECOSUR-SC:ECOAB:48973,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48974,PHASP,ECOSUR-SC:ECOAB:48974,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48976,PHASP,ECOSUR-SC:ECOAB:48976,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48977,MARMIL,ECOSUR-SC:ECOAB:48977,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48978,GLISEP,ECOSUR-SC:ECOAB:48978,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48979,PHASP,ECOSUR-SC:ECOAB:48979,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48980,PHASP,ECOSUR-SC:ECOAB:48980,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48981,PHASP,ECOSUR-SC:ECOAB:48981,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48982,MALSP,ECOSUR-SC:ECOAB:48982,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48983,MALSP,ECOSUR-SC:ECOAB:48983,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48984,GLISEP,ECOSUR-SC:ECOAB:48984,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48986,DESSP,ECOSUR-SC:ECOAB:48986,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48987,DESSP,ECOSUR-SC:ECOAB:48987,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48988,FABFAM,ECOSUR-SC:ECOAB:48988,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48992,MALFAM,ECOSUR-SC:ECOAB:48992,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48993,LASPL,ECOSUR-SC:ECOAB:48993,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48995,COFARA,ECOSUR-SC:ECOAB:48995,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48998,ACAFAM,ECOSUR-SC:ECOAB:48998,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:48999,DESSP,ECOSUR-SC:ECOAB:48999,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49000,DESSP,ECOSUR-SC:ECOAB:49000,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49001,DESSP,ECOSUR-SC:ECOAB:49001,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49002,DESSP,ECOSUR-SC:ECOAB:49002,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49003,DESSP,ECOSUR-SC:ECOAB:49003,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49004,FABFAM,ECOSUR-SC:ECOAB:49004,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49005,FABFAM,ECOSUR-SC:ECOAB:49005,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49006,FABFAM,ECOSUR-SC:ECOAB:49006,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49007,DESSP,ECOSUR-SC:ECOAB:49007,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49008,DESSP,ECOSUR-SC:ECOAB:49008,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49009,DESSP,ECOSUR-SC:ECOAB:49009,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49010,DESSP,ECOSUR-SC:ECOAB:49010,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49011,DESSP,ECOSUR-SC:ECOAB:49011,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49012,DESSP,ECOSUR-SC:ECOAB:49012,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49013,DESSP,ECOSUR-SC:ECOAB:49013,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49014,DESSP,ECOSUR-SC:ECOAB:49014,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49015,FABFAM,ECOSUR-SC:ECOAB:49015,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49016,DESSP,ECOSUR-SC:ECOAB:49016,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49017,PHASP,ECOSUR-SC:ECOAB:49017,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49018,PHASP,ECOSUR-SC:ECOAB:49018,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49019,MALSP,ECOSUR-SC:ECOAB:49019,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49020,PHASP,ECOSUR-SC:ECOAB:49020,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49021,MALSP,ECOSUR-SC:ECOAB:49021,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49022,MALSP,ECOSUR-SC:ECOAB:49022,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49023,PHASP,ECOSUR-SC:ECOAB:49023,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49025,FABFAM,ECOSUR-SC:ECOAB:49025,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49026,MALSP,ECOSUR-SC:ECOAB:49026,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49044,PHASP,ECOSUR-SC:ECOAB:49044,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49045,DALDOM,ECOSUR-SC:ECOAB:49045,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49046,DALDOM,ECOSUR-SC:ECOAB:49046,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49047,DALDOM,ECOSUR-SC:ECOAB:49047,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49048,IPOSP,ECOSUR-SC:ECOAB:49048,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49049,IPOSP,ECOSUR-SC:ECOAB:49049,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49050,GLISEP,ECOSUR-SC:ECOAB:49050,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49053,DALDOM,ECOSUR-SC:ECOAB:49053,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49054,IPOSP,ECOSUR-SC:ECOAB:49054,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49069,LAMFAM,ECOSUR-SC:ECOAB:49069,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49072,LAMFAM,ECOSUR-SC:ECOAB:49072,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49099,TRIPRO,ECOSUR-SC:ECOAB:49099,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49100,ELEIND,ECOSUR-SC:ECOAB:49100,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49101,CROGUA,ECOSUR-SC:ECOAB:49101,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49102,ASTFAM,ECOSUR-SC:ECOAB:49102,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49103,ELEIND,ECOSUR-SC:ECOAB:49103,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49106,EPASP,ECOSUR-SC:ECOAB:49106,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49107,TRIPRO,ECOSUR-SC:ECOAB:49107,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49109,MERSP,ECOSUR-SC:ECOAB:49109,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49110,DESSP,ECOSUR-SC:ECOAB:49110,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49111,DESSP,ECOSUR-SC:ECOAB:49111,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49112,SENATO,ECOSUR-SC:ECOAB:49112,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49113,DESSP,ECOSUR-SC:ECOAB:49113,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49118,BRAJUN,ECOSUR-SC:ECOAB:49118,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49124,DALDOM,ECOSUR-SC:ECOAB:49124,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49129,MALSP,ECOSUR-SC:ECOAB:49129,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49135,SOLSP,ECOSUR-SC:ECOAB:49135,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49140,CONFAM,ECOSUR-SC:ECOAB:49140,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49210,SIGAGR,ECOSUR-SC:ECOAB:49210,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49211,SIGAGR,ECOSUR-SC:ECOAB:49211,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49212,SIGAGR,ECOSUR-SC:ECOAB:49212,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49214,SIGAGR,ECOSUR-SC:ECOAB:49214,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49215,SIGAGR,ECOSUR-SC:ECOAB:49215,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49216,SIGAGR,ECOSUR-SC:ECOAB:49216,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49218,SIGAGR,ECOSUR-SC:ECOAB:49218,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49224,SIGAGR,ECOSUR-SC:ECOAB:49224,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49225,SIGAGR,ECOSUR-SC:ECOAB:49225,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49226,SIGAGR,ECOSUR-SC:ECOAB:49226,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49227,SIGAGR,ECOSUR-SC:ECOAB:49227,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49228,SIGAGR,ECOSUR-SC:ECOAB:49228,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49231,SIGAGR,ECOSUR-SC:ECOAB:49231,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49232,PHACOC,ECOSUR-SC:ECOAB:49232,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49233,PHACOC,ECOSUR-SC:ECOAB:49233,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49235,SIGAGR,ECOSUR-SC:ECOAB:49235,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49242,BRAJUN,ECOSUR-SC:ECOAB:49242,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49251,SIGAGR,ECOSUR-SC:ECOAB:49251,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49252,BRAJUN,ECOSUR-SC:ECOAB:49252,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49255,ALLGLA,ECOSUR-SC:ECOAB:49255,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49256,BRAJUN,ECOSUR-SC:ECOAB:49256,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49257,BRAJUN,ECOSUR-SC:ECOAB:49257,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49263,ALLGLA,ECOSUR-SC:ECOAB:49263,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49266,BRAJUN,ECOSUR-SC:ECOAB:49266,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49267,ALLGLA,ECOSUR-SC:ECOAB:49267,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49270,ALLGLA,ECOSUR-SC:ECOAB:49270,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49331,ANOSP,ECOSUR-SC:ECOAB:49331,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49677,SIGAGR,ECOSUR-SC:ECOAB:49677,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49678,SIGAGR,ECOSUR-SC:ECOAB:49678,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49679,SIGAGR,ECOSUR-SC:ECOAB:49679,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49680,SIGAGR,ECOSUR-SC:ECOAB:49680,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49681,SIGAGR,ECOSUR-SC:ECOAB:49681,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49682,SIGAGR,ECOSUR-SC:ECOAB:49682,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49683,BRAJUN,ECOSUR-SC:ECOAB:49683,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49685,BRAJUN,ECOSUR-SC:ECOAB:49685,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49686,BRAJUN,ECOSUR-SC:ECOAB:49686,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49687,BRAJUN,ECOSUR-SC:ECOAB:49687,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49688,BRAJUN,ECOSUR-SC:ECOAB:49688,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49689,BRAJUN,ECOSUR-SC:ECOAB:49689,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49690,BRAJUN,ECOSUR-SC:ECOAB:49690,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49692,BRAJUN,ECOSUR-SC:ECOAB:49692,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49696,PHACOC,ECOSUR-SC:ECOAB:49696,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:49704,BRAJUN,ECOSUR-SC:ECOAB:49704,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:50097,TRIPRO,ECOSUR-SC:ECOAB:50097,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:50099,CONSP,ECOSUR-SC:ECOAB:50099,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:50103,SENSP,ECOSUR-SC:ECOAB:50103,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:50105,RUBFAM,ECOSUR-SC:ECOAB:50105,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:50106,CALTER,ECOSUR-SC:ECOAB:50106,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:50107,IPOSP,ECOSUR-SC:ECOAB:50107,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:50108,CALTER,ECOSUR-SC:ECOAB:50108,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:50109,CALTER,ECOSUR-SC:ECOAB:50109,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:50110,CALTER,ECOSUR-SC:ECOAB:50110,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:50111,ASTFAM,ECOSUR-SC:ECOAB:50111,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:50113,TRIPRO,ECOSUR-SC:ECOAB:50113,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
ECOSUR-SC:ECOAB:50547,FABFAM,ECOSUR-SC:ECOAB:50547,visits flowers of,http://purl.obolibrary.org/obo/RO_0002622
