occurrenceID,collectionCode,catalogNumber,year,month,day,locationID,country,stateProvince,municipality,locality,decimalLatitude,decimalLongitude,minimumElevationInMeters,recordedByID,recordedBy,taxonID,identifiedByID,identifiedBy,eventDate,sex
ECOSUR-SC:ECOAB:12315,ECOAB,12315,2013,2,21,MIU2,México,Chiapas,Oxchuc,Zona Urbana,16.7737,92.3421,2000.0,JL,Jesús López,PROASP,PS,Philippe Sagot,2013-02-21,M
ECOSUR-SC:ECOAB:12316,ECOAB,12316,2013,2,21,MIU2,México,Chiapas,Oxchuc,Zona Urbana,16.7737,92.3421,2000.0,JL,Jesús López,PROASP,PS,Philippe Sagot,2013-02-21,M
ECOSUR-SC:ECOAB:123163,ECOAB,123163,2018,9,5,TABFVI,México,Tabasco,Tenosique,Francisco Villa,17.269856863868,91.1867926338454,185.0,ATH,Adriana Tapia,APIMEL,PS,Philippe Sagot,2018-09-05,M
ECOSUR-SC:ECOAB:123164,ECOAB,123164,2018,9,5,TABFVI,México,Tabasco,Tenosique,Francisco Villa,17.269856863868,91.1867926338454,185.0,ATH,Adriana Tapia,EULPOL,PS,Philippe Sagot,2018-09-05,F
ECOSUR-SC:ECOAB:123165,ECOAB,123165,2018,9,5,TABFVI,México,Tabasco,Tenosique,Francisco Villa,17.269856863868,91.1867926338454,185.0,ATH,Adriana Tapia,EUGIMP,PS,Philippe Sagot,2018-09-05,F
ECOSUR-SC:ECOAB:123166,ECOAB,123166,2018,9,5,TABFVI,México,Tabasco,Tenosique,Francisco Villa,17.269856863868,91.1867926338454,185.0,ATH,Adriana Tapia,PSEGRA,PS,Philippe Sagot,2018-09-05,M
ECOSUR-SC:ECOAB:123167,ECOAB,123167,2018,9,5,TABFVI,México,Tabasco,Tenosique,Francisco Villa,17.269856863868,91.1867926338454,185.0,ATH,Adriana Tapia,TRIFUL,PS,Philippe Sagot,2018-09-05,M
ECOSUR-SC:ECOAB:12317,ECOAB,12317,2013,2,21,MIU2,México,Chiapas,Oxchuc,Zona Urbana,16.7737,92.3421,2000.0,JL,Jesús López,PROASP,PS,Philippe Sagot,2013-02-21,M
ECOSUR-SC:ECOAB:123170,ECOAB,123170,2018,9,5,TABFVI,México,Tabasco,Tenosique,Francisco Villa,17.269856863868,91.1867926338454,185.0,ATH,Adriana Tapia,EXOSIM,PS,Philippe Sagot,2018-09-05,M
ECOSUR-SC:ECOAB:123171,ECOAB,123171,2018,9,5,TABFVI,México,Tabasco,Tenosique,Francisco Villa,17.269856863868,91.1867926338454,185.0,ATH,Adriana Tapia,TRIFUS,PS,Philippe Sagot,2018-09-05,M
ECOSUR-SC:ECOAB:123174,ECOAB,123174,2018,9,5,TABFVI,México,Tabasco,Tenosique,Francisco Villa,17.269856863868,91.1867926338454,185.0,ATH,Adriana Tapia,LASDIA3GMA,PS,Philippe Sagot,2018-09-05,M
ECOSUR-SC:ECOAB:123175,ECOAB,123175,2018,9,5,TABFVI,México,Tabasco,Tenosique,Francisco Villa,17.269856863868,91.1867926338454,185.0,ATH,Adriana Tapia,AUGMET,PS,Philippe Sagot,2018-09-05,M
ECOSUR-SC:ECOAB:123176,ECOAB,123176,2018,9,5,TABFVI,México,Tabasco,Tenosique,Francisco Villa,17.269856863868,91.1867926338454,185.0,ATH,Adriana Tapia,PERCAU,PS,Philippe Sagot,2018-09-05,M
ECOSUR-SC:ECOAB:123177,ECOAB,123177,2018,9,5,TABFVI,México,Tabasco,Tenosique,Francisco Villa,17.269856863868,91.1867926338454,185.0,ATH,Adriana Tapia,AUGOXY,PS,Philippe Sagot,2018-09-05,M
ECOSUR-SC:ECOAB:123178,ECOAB,123178,2018,9,5,TABFVI,México,Tabasco,Tenosique,Francisco Villa,17.269856863868,91.1867926338454,185.0,ATH,Adriana Tapia,AUGOXY,PS,Philippe Sagot,2018-09-05,M
ECOSUR-SC:ECOAB:12318,ECOAB,12318,2013,2,27,MIU1,México,Chiapas,Oxchuc,El Calvario,16.7907,92.3452,1980.0,MS,Miguel Santiz,PROASP,PS,Philippe Sagot,2013-02-27,M
ECOSUR-SC:ECOAB:12320,ECOAB,12320,2013,4,2,MIB2,México,Chiapas,Oxchuc,Ka'ket curus,16.78865,92.37189,2251.0,MS,Miguel Santiz,PROASP,PS,Philippe Sagot,2013-04-02,M
ECOSUR-SC:ECOAB:12321,ECOAB,12321,2013,4,2,MIB2,México,Chiapas,Oxchuc,Ka'ket curus,16.78865,92.37189,2251.0,MS,Miguel Santiz,PROASP,PS,Philippe Sagot,2013-04-02,M
ECOSUR-SC:ECOAB:12322,ECOAB,12322,2013,4,2,MIB2,México,Chiapas,Oxchuc,Ka'ket curus,16.78865,92.37189,2251.0,MS,Miguel Santiz,PROASP,PS,Philippe Sagot,2013-04-02,M
ECOSUR-SC:ECOAB:12324,ECOAB,12324,2013,4,2,MIB2,México,Chiapas,Oxchuc,Ka'ket curus,16.78865,92.37189,2251.0,JL,Jesús López,PROASP,JM,Jorge Mérida,2013-04-02,M
ECOSUR-SC:ECOAB:12325,ECOAB,12325,2013,4,2,MIB2,México,Chiapas,Oxchuc,Ka'ket curus,16.78865,92.37189,2251.0,MS,Miguel Santiz,PROASP,PS,Philippe Sagot,2013-04-02,M
ECOSUR-SC:ECOAB:123256,ECOAB,123256,2018,9,2,TABMH,México,Tabasco,Tenosique,Miguel Hidalgo,17.2782896108641,91.1573110162561,166.0,,,PARBIL,PS,Philippe Sagot,2018-09-02,M
ECOSUR-SC:ECOAB:12326,ECOAB,12326,2013,4,2,MIB2,México,Chiapas,Oxchuc,Ka'ket curus,16.78865,92.37189,2251.0,JL,Jesús López,PROASP,PS,Philippe Sagot,2013-04-02,M
ECOSUR-SC:ECOAB:12327,ECOAB,12327,2013,6,11,MIA3,México,Chiapas,Oxchuc,Tzopilja,16.72855,92.31024,2211.0,JL,Jesús López,PROASP,PS,Philippe Sagot,2013-06-11,M
ECOSUR-SC:ECOAB:12328,ECOAB,12328,2013,6,10,MIA2,México,Chiapas,Oxchuc,Mukulwitz,16.8019,92.32189,1972.0,MS,Miguel Santiz,PROASP,PS,Philippe Sagot,2013-06-10,M
ECOSUR-SC:ECOAB:12329,ECOAB,12329,2013,6,11,MIA3,México,Chiapas,Oxchuc,Tzopilja,16.72855,92.31024,2211.0,MS,Miguel Santiz,PROASP,PS,Philippe Sagot,2013-06-11,M
ECOSUR-SC:ECOAB:12330,ECOAB,12330,2013,6,12,MIB1,México,Chiapas,Oxchuc,Retiro,16.78602,92.36719,2231.0,MS,Miguel Santiz,PROASP,PS,Philippe Sagot,2013-06-12,M
ECOSUR-SC:ECOAB:12331,ECOAB,12331,2013,6,11,MIA3,México,Chiapas,Oxchuc,Tzopilja,16.72855,92.31024,2211.0,MS,Miguel Santiz,PROASP,PS,Philippe Sagot,2013-06-11,M
ECOSUR-SC:ECOAB:12332,ECOAB,12332,2013,6,12,MIB1,México,Chiapas,Oxchuc,Retiro,16.78602,92.36719,2231.0,MS,Miguel Santiz,PROASP,PS,Philippe Sagot,2013-06-12,M
ECOSUR-SC:ECOAB:12333,ECOAB,12333,2013,6,11,MIA3,México,Chiapas,Oxchuc,Tzopilja,16.72855,92.31024,2211.0,JL,Jesús López,HETSP21F,PS,Philippe Sagot,2013-06-11,M
ECOSUR-SC:ECOAB:12334,ECOAB,12334,2013,6,11,MIA3,México,Chiapas,Oxchuc,Tzopilja,16.72855,92.31024,2211.0,MS,Miguel Santiz,PROASP,PS,Philippe Sagot,2013-06-11,M
ECOSUR-SC:ECOAB:12335,ECOAB,12335,2013,6,11,MIA3,México,Chiapas,Oxchuc,Tzopilja,16.72855,92.31024,2211.0,JL,Jesús López,PROASP,PS,Philippe Sagot,2013-06-11,M
ECOSUR-SC:ECOAB:12336,ECOAB,12336,2013,6,11,MIA3,México,Chiapas,Oxchuc,Tzopilja,16.72855,92.31024,2211.0,JL,Jesús López,PROASP,PS,Philippe Sagot,2013-06-11,M
ECOSUR-SC:ECOAB:12337,ECOAB,12337,2013,6,11,MIA3,México,Chiapas,Oxchuc,Tzopilja,16.72855,92.31024,2211.0,JL,Jesús López,PROASP,PS,Philippe Sagot,2013-06-11,M
ECOSUR-SC:ECOAB:123371,ECOAB,123371,2018,9,11,TABBEJU,México,Tabasco,Tenosique,El Bejucal,17.32212,91.27428,116.0,,,APIMEL,PS,Philippe Sagot,2018-09-11,M
ECOSUR-SC:ECOAB:123374,ECOAB,123374,2018,9,11,TABBEJU,México,Tabasco,Tenosique,El Bejucal,17.32212,91.27428,116.0,,,EUFSP,PS,Philippe Sagot,2018-09-11,F
ECOSUR-SC:ECOAB:123375,ECOAB,123375,2018,9,11,TABBEJU,México,Tabasco,Tenosique,El Bejucal,17.32212,91.27428,116.0,,,TRICOR,PS,Philippe Sagot,2018-09-11,M
ECOSUR-SC:ECOAB:123376,ECOAB,123376,2018,9,11,TABBEJU,México,Tabasco,Tenosique,El Bejucal,17.32212,91.27428,116.0,,,TRIFUL,PS,Philippe Sagot,2018-09-11,M
ECOSUR-SC:ECOAB:12338,ECOAB,12338,2013,6,15,MIB3,México,Chiapas,Oxchuc,Ch’enchawuk,16.79782,92.31598,2057.0,MS,Miguel Santiz,PROASP,PS,Philippe Sagot,2013-06-15,F
ECOSUR-SC:ECOAB:123381,ECOAB,123381,2018,9,11,TABBEJU,México,Tabasco,Tenosique,El Bejucal,17.32212,91.27428,116.0,,,NANPER,PS,Philippe Sagot,2018-09-11,M
ECOSUR-SC:ECOAB:123383,ECOAB,123383,2018,9,11,TABBEJU,México,Tabasco,Tenosique,El Bejucal,17.32212,91.27428,116.0,,,PARBIL,PS,Philippe Sagot,2018-09-11,M
ECOSUR-SC:ECOAB:12339,ECOAB,12339,2013,5,17,MIU1,México,Chiapas,Oxchuc,El Calvario,16.7907,92.3452,1980.0,MS,Miguel Santiz,PROASP,PS,Philippe Sagot,2013-05-17,F
ECOSUR-SC:ECOAB:12340,ECOAB,12340,2013,5,17,MIU1,México,Chiapas,Oxchuc,El Calvario,16.7907,92.3452,1980.0,JL,Jesús López,PROASP,PS,Philippe Sagot,2013-05-17,F
ECOSUR-SC:ECOAB:12342,ECOAB,12342,2013,5,19,MIU3,México,Chiapas,Oxchuc,Almacén,16.7808,92.33432,1962.0,MS,Miguel Santiz,PROASP,PS,Philippe Sagot,2013-05-19,F
ECOSUR-SC:ECOAB:12343,ECOAB,12343,2013,5,17,MIU1,México,Chiapas,Oxchuc,El Calvario,16.7907,92.3452,1980.0,MS,Miguel Santiz,PROASP,PS,Philippe Sagot,2013-05-17,F
ECOSUR-SC:ECOAB:12344,ECOAB,12344,2013,2,27,MIU1,México,Chiapas,Oxchuc,El Calvario,16.7907,92.3452,1980.0,MS,Miguel Santiz,PROASP,PS,Philippe Sagot,2013-02-27,F
ECOSUR-SC:ECOAB:12345,ECOAB,12345,2013,2,26,MIB2,México,Chiapas,Oxchuc,Ka'ket curus,16.78865,92.37189,2251.0,MS,Miguel Santiz,PROASP,PS,Philippe Sagot,2013-02-26,F
ECOSUR-SC:ECOAB:12346,ECOAB,12346,2013,4,28,MIB3,México,Chiapas,Oxchuc,Ch’enchawuk,16.79782,92.31598,2057.0,JL,Jesús López,PROASP,PS,Philippe Sagot,2013-04-28,F
ECOSUR-SC:ECOAB:12347,ECOAB,12347,2013,7,30,MIA3,México,Chiapas,Oxchuc,Tzopilja,16.72855,92.31024,2211.0,MS,Miguel Santiz,PROASP,PS,Philippe Sagot,2013-07-30,M
ECOSUR-SC:ECOAB:12348,ECOAB,12348,2013,4,23,MIA2,México,Chiapas,Oxchuc,Mukulwitz,16.8019,92.32189,1972.0,JL,Jesús López,PROASP,PS,Philippe Sagot,2013-04-23,F
ECOSUR-SC:ECOAB:12349,ECOAB,12349,2013,4,23,MIA2,México,Chiapas,Oxchuc,Mukulwitz,16.8019,92.32189,1972.0,JL,Jesús López,PROASP,PS,Philippe Sagot,2013-04-23,F
ECOSUR-SC:ECOAB:12350,ECOAB,12350,2013,3,31,MIB1,México,Chiapas,Oxchuc,Retiro,16.78602,92.36719,2231.0,JL,Jesús López,PROASP,PS,Philippe Sagot,2013-03-31,F
ECOSUR-SC:ECOAB:12351,ECOAB,12351,2013,4,24,MIB1,México,Chiapas,Oxchuc,Retiro,16.78602,92.36719,2231.0,JL,Jesús López,PROASP,PS,Philippe Sagot,2013-04-24,F
ECOSUR-SC:ECOAB:12354,ECOAB,12354,2010,2,3,CHIC,México,Chiapas,San Juan Cancuc,Chicja,16.9024,92.3595,1170.0,MG,Miguel Guzmán,PTESP01,PS,Philippe Sagot,2010-02-03,M
ECOSUR-SC:ECOAB:123550,ECOAB,123550,2018,9,2,TABMH,México,Tabasco,Tenosique,Miguel Hidalgo,17.2782896108641,91.1573110162561,166.0,,,PARBIL,PS,Philippe Sagot,2018-09-02,M
ECOSUR-SC:ECOAB:12356,ECOAB,12356,2010,12,15,NARA,México,Chiapas,Ocosingo,Ocosingo,16.86149,92.10616,1290.0,PS,Philippe Sagot,PTESP01,PS,Philippe Sagot,2010-12-15,M
ECOSUR-SC:ECOAB:123566,ECOAB,123566,2022,4,9,JALATE1,Mexico,Jalisco,Atemajac de Brizuela,camino a Tierra Blanca,20.17703,103.73587,2167.0,PS,Philippe Sagot,DIAAUS,PS,Philippe Sagot,2022-04-09,M
ECOSUR-SC:ECOAB:123567,ECOAB,123567,2022,4,9,JALATE1,Mexico,Jalisco,Atemajac de Brizuela,camino a Tierra Blanca,20.17703,103.73587,2167.0,PS,Philippe Sagot,DIAAUS,PS,Philippe Sagot,2022-04-09,M
ECOSUR-SC:ECOAB:123568,ECOAB,123568,2022,4,9,JALATE1,Mexico,Jalisco,Atemajac de Brizuela,camino a Tierra Blanca,20.17703,103.73587,2167.0,PS,Philippe Sagot,LASDIA3GMA,PS,Philippe Sagot,2022-04-09,M
ECOSUR-SC:ECOAB:123569,ECOAB,123569,2022,4,9,JALATE1,Mexico,Jalisco,Atemajac de Brizuela,camino a Tierra Blanca,20.17703,103.73587,2167.0,PS,Philippe Sagot,LASDIA3GMC,PS,Philippe Sagot,2022-04-09,M
ECOSUR-SC:ECOAB:12367,ECOAB,12367,2010,12,16,ROS2,México,Chiapas,Ocosingo,Rosario,16.8824,92.2801,1129.0,JL,Jesús López,PTESP02,PS,Philippe Sagot,2010-12-16,F
ECOSUR-SC:ECOAB:12395,ECOAB,12395,2010,11,17,PINA,Guatemala,Huehuetenango,La Democracia,Pinalito,15.6653,91.8618,963.0,MH,Marcos Hurtado,PTESP02,PS,Philippe Sagot,2010-11-17,M
ECOSUR-SC:ECOAB:124001,ECOAB,124001,2018,9,11,TABBEJU,México,Tabasco,Tenosique,El Bejucal,17.32212,91.27428,116.0,,,APIMEL,PS,Philippe Sagot,2018-09-11,M
ECOSUR-SC:ECOAB:124006,ECOAB,124006,2018,9,11,TABBEJU,México,Tabasco,Tenosique,El Bejucal,17.32212,91.27428,116.0,,,PARBIL,PS,Philippe Sagot,2018-09-11,M
ECOSUR-SC:ECOAB:124017,ECOAB,124017,2018,9,11,TABBEJU,México,Tabasco,Tenosique,El Bejucal,17.32212,91.27428,116.0,,,TRIFUL,PS,Philippe Sagot,2018-09-11,M
ECOSUR-SC:ECOAB:12402,ECOAB,12402,2013,8,9,MIU2,México,Chiapas,Oxchuc,Zona Urbana,16.7737,92.3421,2000.0,JL,Jesús López,PTESP01,PS,Philippe Sagot,2013-08-09,M
ECOSUR-SC:ECOAB:124020,ECOAB,124020,2018,9,11,TABBEJU,México,Tabasco,Tenosique,El Bejucal,17.32212,91.27428,116.0,,,PSEGRA,PS,Philippe Sagot,2018-09-11,M
ECOSUR-SC:ECOAB:124021,ECOAB,124021,2018,9,11,TABBEJU,México,Tabasco,Tenosique,El Bejucal,17.32212,91.27428,116.0,,,NANPER,PS,Philippe Sagot,2018-09-11,M
ECOSUR-SC:ECOAB:124023,ECOAB,124023,2018,9,11,TABBEJU,México,Tabasco,Tenosique,El Bejucal,17.32212,91.27428,116.0,,,LASDIA3GMA,PS,Philippe Sagot,2018-09-11,M
ECOSUR-SC:ECOAB:124024,ECOAB,124024,2018,9,11,TABBEJU,México,Tabasco,Tenosique,El Bejucal,17.32212,91.27428,116.0,,,LASDIA3GMA,PS,Philippe Sagot,2018-09-11,M
ECOSUR-SC:ECOAB:124025,ECOAB,124025,2018,9,5,TABFVI,México,Tabasco,Tenosique,Francisco Villa,17.269856863868,91.1867926338454,185.0,,,PARBIL,PS,Philippe Sagot,2018-09-05,M
ECOSUR-SC:ECOAB:12404,ECOAB,12404,2013,6,11,MIA3,México,Chiapas,Oxchuc,Tzopilja,16.72855,92.31024,2211.0,JL,Jesús López,HETSP07,PS,Philippe Sagot,2013-06-11,M
ECOSUR-SC:ECOAB:12405,ECOAB,12405,2010,12,16,ROS2,México,Chiapas,Ocosingo,Rosario,16.8824,92.2801,1129.0,PS,Philippe Sagot,PTESP02,PS,Philippe Sagot,2010-12-16,F
ECOSUR-SC:ECOAB:124084,ECOAB,124084,2018,9,11,TABBEJU,México,Tabasco,Tenosique,El Bejucal,17.32212,91.27428,116.0,,,PARBIL,PS,Philippe Sagot,2018-09-11,M
ECOSUR-SC:ECOAB:124343,ECOAB,124343,2018,10,2,TABESTA,México,Tabasco,Tenosique,Estapilla,17.5324257763688,91.3862692058384,19.0,,,PERCAU,PS,Philippe Sagot,2018-10-02,M
ECOSUR-SC:ECOAB:124349,ECOAB,124349,2018,10,2,TABESTA,México,Tabasco,Tenosique,Estapilla,17.5324257763688,91.3862692058384,19.0,,,PERCAU,PS,Philippe Sagot,2018-10-02,F
ECOSUR-SC:ECOAB:124351,ECOAB,124351,2018,10,2,TABESTA,México,Tabasco,Tenosique,Estapilla,17.5324257763688,91.3862692058384,19.0,,,EXOSIM,PS,Philippe Sagot,2018-10-02,F
ECOSUR-SC:ECOAB:124366,ECOAB,124366,2018,10,1,TABPSUA,México,Tabasco,Tenosique,Pino Suarez,17.5702081960042,91.4544795043026,13.0,,,PEPLIM,PS,Philippe Sagot,2018-10-01,M
ECOSUR-SC:ECOAB:124373,ECOAB,124373,2018,9,5,TABFVI,México,Tabasco,Tenosique,Francisco Villa,17.269856863868,91.1867926338454,185.0,,,EULPOL,PS,Philippe Sagot,2018-09-05,F
ECOSUR-SC:ECOAB:124374,ECOAB,124374,2018,9,5,TABFVI,México,Tabasco,Tenosique,Francisco Villa,17.269856863868,91.1867926338454,185.0,,,TRIFUL,PS,Philippe Sagot,2018-09-05,M
ECOSUR-SC:ECOAB:124376,ECOAB,124376,2018,9,5,TABFVI,México,Tabasco,Tenosique,Francisco Villa,17.269856863868,91.1867926338454,185.0,,,PARBIL,PS,Philippe Sagot,2018-09-05,M
ECOSUR-SC:ECOAB:124378,ECOAB,124378,2018,9,5,TABFVI,México,Tabasco,Tenosique,Francisco Villa,17.269856863868,91.1867926338454,185.0,,,LASDIA3GMA,PS,Philippe Sagot,2018-09-05,M
ECOSUR-SC:ECOAB:124379,ECOAB,124379,2018,9,5,TABFVI,México,Tabasco,Tenosique,Francisco Villa,17.269856863868,91.1867926338454,185.0,,,LASDIA3GMA,PS,Philippe Sagot,2018-09-05,M
ECOSUR-SC:ECOAB:124434,ECOAB,124434,2018,9,11,TABBEJU,México,Tabasco,Tenosique,El Bejucal,17.32212,91.27428,116.0,,,PARBIL,PS,Philippe Sagot,2018-09-11,M
ECOSUR-SC:ECOAB:124435,ECOAB,124435,2018,9,11,TABBEJU,México,Tabasco,Tenosique,El Bejucal,17.32212,91.27428,116.0,,,EUGIMP,PS,Philippe Sagot,2018-09-11,F
ECOSUR-SC:ECOAB:124441,ECOAB,124441,2018,9,8,TABIALL,México,Tabasco,Tenosique,Ignacio Allende,17.3102691858705,91.222696372577,195.0,,,TRIFUL,PS,Philippe Sagot,2018-09-08,M
ECOSUR-SC:ECOAB:124444,ECOAB,124444,2018,9,8,TABIALL,México,Tabasco,Tenosique,Ignacio Allende,17.3102691858705,91.222696372577,195.0,,,TETMAY,PS,Philippe Sagot,2018-09-08,M
ECOSUR-SC:ECOAB:124445,ECOAB,124445,2018,9,8,TABIALL,México,Tabasco,Tenosique,Ignacio Allende,17.3102691858705,91.222696372577,195.0,,,EUGIMP,PS,Philippe Sagot,2018-09-08,F
ECOSUR-SC:ECOAB:124446,ECOAB,124446,2018,9,8,TABIALL,México,Tabasco,Tenosique,Ignacio Allende,17.3102691858705,91.222696372577,195.0,,,EUGIMP,PS,Philippe Sagot,2018-09-08,F
ECOSUR-SC:ECOAB:124480,ECOAB,124480,2018,9,24,TABPSAB,México,Tabasco,Tenosique,Paso de la Sabana,17.4639177294193,91.5059020556633,19.0,,,TRIFUS,PS,Philippe Sagot,2018-09-24,M
ECOSUR-SC:ECOAB:124481,ECOAB,124481,2018,9,24,TABPSAB,México,Tabasco,Tenosique,Paso de la Sabana,17.4639177294193,91.5059020556633,19.0,,,PERCAU,PS,Philippe Sagot,2018-09-24,M
ECOSUR-SC:ECOAB:124488,ECOAB,124488,2018,9,24,TABPSAB,México,Tabasco,Tenosique,Paso de la Sabana,17.4639177294193,91.5059020556633,19.0,,,EXOANA,PS,Philippe Sagot,2018-09-24,M
ECOSUR-SC:ECOAB:124662,ECOAB,124662,2021,4,13,OAXTAP2,México,Oaxaca,San Pedro Tapanatepec,Carr.200,16.42974,94.24079,132.0,PS,Philippe Sagot,FRINIG,PS,Philippe Sagot,2021-04-13,M
ECOSUR-SC:ECOAB:124663,ECOAB,124663,2021,4,13,OAXTAP2,México,Oaxaca,San Pedro Tapanatepec,Carr.200,16.42974,94.24079,132.0,PS,Philippe Sagot,FRINIG,PS,Philippe Sagot,2021-04-13,M
ECOSUR-SC:ECOAB:124664,ECOAB,124664,2021,4,13,OAXTAP2,México,Oaxaca,San Pedro Tapanatepec,Carr.200,16.42974,94.24079,132.0,PS,Philippe Sagot,FRINIG,PS,Philippe Sagot,2021-04-13,M
ECOSUR-SC:ECOAB:124665,ECOAB,124665,2021,4,13,OAXTAP2,México,Oaxaca,San Pedro Tapanatepec,Carr.200,16.42974,94.24079,132.0,PS,Philippe Sagot,NANPER,PS,Philippe Sagot,2021-04-13,M
ECOSUR-SC:ECOAB:124674,ECOAB,124674,2021,4,15,OAXOCO2,México,Oaxaca,San Dionisio Ocotepec,,16.78428,96.36053,1748.0,PS,Philippe Sagot,XYLTAB,PS,Philippe Sagot,2021-04-15,F
ECOSUR-SC:ECOAB:124675,ECOAB,124675,2021,4,15,OAXOCO2,México,Oaxaca,San Dionisio Ocotepec,,16.78428,96.36053,1748.0,PS,Philippe Sagot,XYLVAR,PS,Philippe Sagot,2021-04-15,M
ECOSUR-SC:ECOAB:124676,ECOAB,124676,2021,4,15,OAXOCO2,México,Oaxaca,San Dionisio Ocotepec,,16.78428,96.36053,1748.0,PS,Philippe Sagot,EULPOL,PS,Philippe Sagot,2021-04-15,F
ECOSUR-SC:ECOAB:124677,ECOAB,124677,2021,4,15,OAXOCO2,México,Oaxaca,San Dionisio Ocotepec,,16.78428,96.36053,1748.0,PS,Philippe Sagot,EULPOL,PS,Philippe Sagot,2021-04-15,M
ECOSUR-SC:ECOAB:124678,ECOAB,124678,2021,4,15,OAXOCO2,México,Oaxaca,San Dionisio Ocotepec,,16.78428,96.36053,1748.0,PS,Philippe Sagot,LASDIA3GMA,PS,Philippe Sagot,2021-04-15,M
ECOSUR-SC:ECOAB:124679,ECOAB,124679,2021,4,15,OAXOCO3,México,Oaxaca,San Dionisio Ocotepec,,16.79418,96.37409,1722.0,PS,Philippe Sagot,CENVAR,PS,Philippe Sagot,2021-04-15,F
ECOSUR-SC:ECOAB:124680,ECOAB,124680,2021,4,15,OAXOCO3,México,Oaxaca,San Dionisio Ocotepec,,16.79418,96.37409,1722.0,PS,Philippe Sagot,CENVAR,PS,Philippe Sagot,2021-04-15,F
ECOSUR-SC:ECOAB:124681,ECOAB,124681,2021,4,15,OAXOCO3,México,Oaxaca,San Dionisio Ocotepec,,16.79418,96.37409,1722.0,PS,Philippe Sagot,CENVAR,PS,Philippe Sagot,2021-04-15,F
ECOSUR-SC:ECOAB:124682,ECOAB,124682,2021,4,15,OAXOCO3,México,Oaxaca,San Dionisio Ocotepec,,16.79418,96.37409,1722.0,PS,Philippe Sagot,CENVAR,PS,Philippe Sagot,2021-04-15,F
ECOSUR-SC:ECOAB:124683,ECOAB,124683,2021,4,15,OAXOCO3,México,Oaxaca,San Dionisio Ocotepec,,16.79418,96.37409,1722.0,PS,Philippe Sagot,CENVAR,PS,Philippe Sagot,2021-04-15,F
ECOSUR-SC:ECOAB:124684,ECOAB,124684,2021,4,15,OAXOCO3,México,Oaxaca,San Dionisio Ocotepec,,16.79418,96.37409,1722.0,PS,Philippe Sagot,CENVAR,PS,Philippe Sagot,2021-04-15,F
ECOSUR-SC:ECOAB:124685,ECOAB,124685,2021,4,15,OAXOCO3,México,Oaxaca,San Dionisio Ocotepec,,16.79418,96.37409,1722.0,PS,Philippe Sagot,CENVAR,PS,Philippe Sagot,2021-04-15,F
ECOSUR-SC:ECOAB:124686,ECOAB,124686,2021,4,15,OAXOCO3,México,Oaxaca,San Dionisio Ocotepec,,16.79418,96.37409,1722.0,PS,Philippe Sagot,CENVAR,PS,Philippe Sagot,2021-04-15,F
ECOSUR-SC:ECOAB:124687,ECOAB,124687,2021,4,15,OAXOCO3,México,Oaxaca,San Dionisio Ocotepec,,16.79418,96.37409,1722.0,PS,Philippe Sagot,CENVAR,PS,Philippe Sagot,2021-04-15,F
ECOSUR-SC:ECOAB:124688,ECOAB,124688,2021,4,15,OAXOCO3,México,Oaxaca,San Dionisio Ocotepec,,16.79418,96.37409,1722.0,PS,Philippe Sagot,CENVAR,PS,Philippe Sagot,2021-04-15,F
ECOSUR-SC:ECOAB:124689,ECOAB,124689,2021,4,15,OAXOCO3,México,Oaxaca,San Dionisio Ocotepec,,16.79418,96.37409,1722.0,PS,Philippe Sagot,CENVAR,PS,Philippe Sagot,2021-04-15,F
ECOSUR-SC:ECOAB:124690,ECOAB,124690,2021,4,15,OAXOCO3,México,Oaxaca,San Dionisio Ocotepec,,16.79418,96.37409,1722.0,PS,Philippe Sagot,MESBIC,PS,Philippe Sagot,2021-04-15,M
ECOSUR-SC:ECOAB:124691,ECOAB,124691,2021,4,15,OAXOCO3,México,Oaxaca,San Dionisio Ocotepec,,16.79418,96.37409,1722.0,PS,Philippe Sagot,CENVAR,PS,Philippe Sagot,2021-04-15,F
ECOSUR-SC:ECOAB:124692,ECOAB,124692,2021,4,15,OAXOCO3,México,Oaxaca,San Dionisio Ocotepec,,16.79418,96.37409,1722.0,PS,Philippe Sagot,CENADA,PS,Philippe Sagot,2021-04-15,M
ECOSUR-SC:ECOAB:124693,ECOAB,124693,2021,4,15,OAXOCO3,México,Oaxaca,San Dionisio Ocotepec,,16.79418,96.37409,1722.0,PS,Philippe Sagot,CENNIT,PS,Philippe Sagot,2021-04-15,F
ECOSUR-SC:ECOAB:124694,ECOAB,124694,2021,4,15,OAXOCO3,México,Oaxaca,San Dionisio Ocotepec,,16.79418,96.37409,1722.0,PS,Philippe Sagot,CENTRA,PS,Philippe Sagot,2021-04-15,M
ECOSUR-SC:ECOAB:124695,ECOAB,124695,2021,4,15,OAXOCO3,México,Oaxaca,San Dionisio Ocotepec,,16.79418,96.37409,1722.0,PS,Philippe Sagot,CENTRA,PS,Philippe Sagot,2021-04-15,M
ECOSUR-SC:ECOAB:124696,ECOAB,124696,2021,4,15,OAXOCO3,México,Oaxaca,San Dionisio Ocotepec,,16.79418,96.37409,1722.0,PS,Philippe Sagot,EPIALB,PS,Philippe Sagot,2021-04-15,F
