"llaveejemplar","location_id","parent_location_id","higher_geography_id","higher_geography","continent","waterbody","islandgroup","island","nombrepaismapa","country_code","state_province","county","municipality","locality","minimum_elevation_in_meters","maximum_elevation_in_meters","minimum_distance_above_surface_in_meters","maximum_distance_above_surface_in_meters","minimum_depth_in_meters","maximum_depth_in_meters","vertical_datum","location_according_to","location_remarks","accepted_georreference_id","accepted_georreference_context_id"
"0589cd4bfc706d3cbcf2962d1a566d83","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","VILLAFLORES","","16 de Septiembre","","","540.0","","","","","Gacetero | INEGI, 2005","","",""
"059616a2c689f5d0ff625805bcd4a52f","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Hierve El Agua"", ""tipo"":""Estatal"", ""distancia"":""0 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","OAXACA","SAN LORENZO ALBARRADAS","","Roaguía","","","1800.0","","","","","Gacetero | INEGI, 2005","","",""
"059655fb8490352397374b8d75f32859","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","VENUSTIANO CARRANZA","","Miguel Hidalgo","","","546.0","","","","","Gacetero","","",""
"059e12d8f7b6af157f8eca8db57a783d","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","ACATENO","","Lomas de la Cruz","","","260.0","","","","","Gacetero | INEGI, 2005","","",""
"05a144763101079695f3bb95f31bdf21","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","ZACATECAS","MORELOS","","San Rafael","","","2153.0","","","","","Gacetero | INEGI, 2005","","",""
"05a2b2365bba52fa24732ba8ebd1c555","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""C.A.D.N.R. 043 Estado de Nayarit"", ""tipo"":""Federal"", ""distancia"":""4.485 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","NAYARIT","LA YESCA","","Puente de Comatlán","","","1100.0","","","","","Gacetero | INEGI, 2005","","",""
"05a2bd06cf59a2fe3a0b30d7907945fd","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","MEXICO","ALMOLOYA DE JUAREZ","","ATLACOMULCO","2570","","2570.0","","","","","Gacetero","","",""
"05a4bce1df62f7f45d8351800c8e6f49","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","ALTAMIRANO","","San Carlos","","","1150.0","","","","","Gacetero | INEGI, 2005","","",""
"05a588eeae4a5a9d28c05454d528aaf3","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","JUCHITLAN","","Juchitlán","","","1230.0","","","","","Gacetero | INEGI, 2005","","",""
"05a8f87a977c7835c6fda2d913c25710","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUERRERO","TEPECOACUILCO DE TRUJANO","","Xelitla","","","560.0","","","","","Gacetero | INEGI, 2005","","",""
"05a9b553d6a886574d1da185da48d8a3","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","","","","","","","","","9999.0","","","","","","","",""
"05a9d5553514e2669ecceb1bdb5c6ac3","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","TEOCUITATLAN DE CORONA","","Guajillera","","","1750.0","","","","","Gacetero | INEGI, 2005","","",""
"05adf91c67b87e2852ae7aba1f7467fc","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","OAXACA","SANTIAGO PINOTEPA NACIONAL","","Rancho Santo","","","200.0","","","","","Gacetero | INEGI, 2005","","",""
"05af0e914f778dbd4c48e774e7d7cf26","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","EL BOSQUE","","El Bosque","","","1200.0","","","","","Gacetero | INEGI, 2005","","",""
"05b190300d0f4cd99620737a60c90f05","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","","","","","","","","","9999.0","","","","","","","",""
"05b51c73ded7c4a45c771cfa02f467db","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","HUIXTAN","","Chempil","","","2136.0","","","","","Gacetero","","",""
"05b6950e40e280715fb658f40f29acb3","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","OXCHUC","","El Cura","","","2000.0","","","","","Gacetero | INEGI, 2005","","",""
"05c64cb07acb46d96610f7b3fbf3dafc","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""La Montaña Malinche o Matlalcuéyatl"", ""tipo"":""Federal"", ""distancia"":""3.922 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","TLAXCALA","HUAMANTLA","","Huamantla","","","2601.0","","","","","Gacetero","","",""
"05ccdee8b689ca0d90b048581cae81a1","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","OXCHUC","","Piedra Escrita","","","2040.0","","","","","Gacetero | INEGI, 2005","","",""
"05d01c966b4a90bfa5d1212518684f82","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Cerro Zapotecas"", ""tipo"":""Estatal"", ""distancia"":""3.74 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","SAN ANDRES CHOLULA","","San Andres Cholula","","","2200.0","","","","","Gacetero","","",""
"05d2fda721bae643dd26a859568ec837","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","OAXACA","SAN JERONIMO TECOATL","","San Jerónimo Tecoatl","","","1800.0","","","","","Gacetero","","",""
"05d36f55a726f858edaa4cbc4ce4dfd5","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","TAPALPA","","Tapalpa","","","1800.0","","","","","Gacetero","","",""
"05d65d87a99f44da4877d7af23cf5dca","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","PICHUCALCO","","Tectuapan","","","90.0","","","","","Gacetero | INEGI, 2005","","",""
"05ebbdd5aaf47c202beeb05ceaf15612","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","TENEJAPA","","El Retiro","","","2060.0","","","","","Gacetero | INEGI, 2005","","",""
"05ee8447b30661d4c141422032e01f4a","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","JILOTLAN DE LOS DOLORES","","Jilotlán","","","1617.0","","","","","Gacetero | INEGI, 2005","","",""
"05fbee0e120bc74d52ccf9d5fafe5f77","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUERRERO","ZIRANDARO","","La Hacienda en la loma de enfrente de Teucizapan","","","100.0","","","","","Gacetero","","",""
"0603642db4edbedab392e4a9c1576f58","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","OAXACA","PUTLA VILLA DE GUERRERO","","Miguel Hidalgo Chicahuaxtla","","","2559.0","","","","","Gacetero | INEGI, 2005","","",""
"06060aef4d485fe6d02f6a3693888d4b","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","OCOSINGO","","Sibaca","","","1000.0","","","","","Gacetero | INEGI, 2005","","",""
"060db6f8afb1f8a46a5fcf0a3cb25617","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","TLAXCALA","TLAXCO","","Buena Vista","","","2560.0","","","","","Gacetero | INEGI, 2005","","",""
"060e6f1ae9b75f9935a3295ee05d5fa9","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","TEPEYAHUALCO","","San Roque","","","2380.0","","","","","Gacetero | INEGI, 2005","","",""
"061165be0df74543a9c22af5e82512be","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIHUAHUA","CUAUHTEMOC","","El Porvenir de Bachiniva","","","2201.0","","","","","Gacetero | INEGI, 2005","","",""
"0618ac88d79f3c7eaa64152dcb4e27ef","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Marismas Nacionales Nayarit"", ""tipo"":""Federal"", ""distancia"":""2.727 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","NAYARIT","TUXPAN","","Ejido Tuxpan","","","100.0","","","","","Gacetero","","",""
"061ed651b04e1b88780c0208d02cedae","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","OXCHUC","","El Cura","","","2000.0","","","","","Gacetero | INEGI, 2005","","",""
"062159d85d4ae4e15a26955a6a35c667","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","EL BOSQUE","","El Bosque","","","1017.0","","","","","Gacetero | INEGI, 2005","","",""
"062ae4afa3e342e0c928a01eba55025d","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","MICHOACAN DE OCAMPO","COENEO","","Coeneo","","","2040.0","","","","","Gacetero | INEGI, 2005","","",""
"06303637ecf1088c7636e5bc57c08914","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","CHAMULA","","El Crucero","","","2470.0","","","","","Gacetero | INEGI, 2005","","",""
"0634c009818d68c7dd284cf76f623809","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","SONORA","SAHUARIPA","","Sahuaripa","","","420.0","","","","","Gacetero | INEGI, 2005","","",""
"063af50c50846b64d92552ed859e31d0","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","MICHOACAN DE OCAMPO","APATZINGAN","","APATZINGAN","","","320.0","","","","","Gacetero | INEGI, 2005","","",""
"0644b90080a40c07aba8b71cecde3395","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","AMOZOC","","Las Animas","","","2300.0","","","","","Gacetero | INEGI, 2005","","",""
"0645c96c85e51dbb9fb995a1320d0ee4","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","TABASCO","HUIMANGUILLO","","Huimanguillo","","","25.0","","","","","Gacetero","","",""
"064687239cf67fdc28e11ed54d0ae5eb","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","CHIAPILLA","","Lázaro Cárdenas","","","430.0","","","","","Gacetero | INEGI, 2005","","",""
"0647dd9956d2aff984ef80d34dc705eb","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","","","","","","","","","9999.0","","","","","","","",""
"0647e6a643638241c29689d778192391","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","CHAMULA","","El Crucero","","","2470.0","","","","","Gacetero | INEGI, 2005","","",""
"06517b8216b506d146bb0f349401889e","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIHUAHUA","GUERRERO","","La Junta","","","1900.0","","","","","Gacetero","","",""
"0655cc9eaed4452d50697d88bd1d9a8e","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Z.P.F.T.C.C. de los ríos Valle de Bravo, Malacatepec, Tilostoc y Temascaltepec"", ""tipo"":""Federal"", ""distancia"":""3.876 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","MEXICO","OTZOLOAPAN","","Agua Zarca, Km 7 Zacazonapan-Otzoloapan","","","1400.0","","","","","Gacetero | INEGI, 2005","","",""
"065a85c31de57fa142d2a34e80441a72","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","OAXACA","SANTIAGO TILANTONGO","","Guadalupe Hidalgo","","","1950.0","","","","","Gacetero | INEGI, 2005","","",""
"065b5fa70d02318293d0eb936380ede1","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","LA INDEPENDENCIA","","Emiliano Zapata","","","1467.0","","","","","Gacetero | INEGI, 2005","","",""
"065d2c1817bcdb2c2106ed34e690bccb","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","SANTIAGO SOCHIAPAN","","Xochiapa","","","120.0","","","","","Gacetero | INEGI, 2005","","",""
"066309b41f3324b695c8832fa2a783e3","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Sierra de Manantlán"", ""tipo"":""Federal"", ""distancia"":""3.113 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","TOLIMAN","","TOLIMAN","","","740.0","","","","","Gacetero | INEGI, 2005","","",""
"06637bfc18aedbc4590fb2c9d95c2d13","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","HIDALGO","TIZAYUCA","","Colonia Olmos","","","2350.0","","","","","Gacetero | INEGI, 2005","","",""
"0664c9f861e9f14bb7e1796a7d23711a","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIHUAHUA","IGNACIO ZARAGOZA","","Tres Castillos","","","2164.0","","","","","Gacetero | INEGI, 2005","","",""
"0667019b0b3cb1c2176bb24f97c3d686","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","SAN CRISTOBAL DE LAS CASAS","","Ejido Pedernal","","","2401.0","","","","","Gacetero | INEGI, 2005","","",""
"0667895c25e888b68254a3090664223f","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","OAXACA","CUYAMECALCO VILLA DE ZARAGOZA","","Cuyamecalco, Villa de Zaragoza","","","1680.0","","","","","Gacetero | INEGI, 2005","","",""
"066d9db639867c840f317c5b6b6d98f0","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","VILLAFLORES","","CUAUHTEMOC","","","560.0","","","","","Gacetero | INEGI, 2005","","",""
"0670327449f314a1a131eaed4469c2b3","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUERRERO","ARCELIA","","El Nanche","","","300.0","","","","","Gacetero","","",""
"06733ce857288d549dc31ed7412e0557","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","TAMAULIPAS","XICOTENCATL","","Ejido Miguel Alemán","","","9999.0","","","","","Gacetero","","",""
"06740a722f1d021554834ca3bb20a136","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","OCOSINGO","","Sibaca","","","1000.0","","","","","Gacetero | INEGI, 2005","","",""
"06802549bb5c53a376d1819ecd790ad5","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","VENUSTIANO CARRANZA","","Guadalupe Victoria","","","897.0","","","","","Gacetero | INEGI, 2005","","",""
"0688f1c5323bfaea602e03335b979002","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","COAHUILA DE ZARAGOZA","CASTAÑOS","","Lagunillas","","","600.0","","","","","Gacetero | INEGI, 2005","","",""
"068b0e23f7b8cc2ef7d554d0f1f2e917","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","","","","","","El Zapote","","","9999.0","","","","","","","",""
"068b7e1b62d93269963b868e40fb3752","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","TEPATITLAN DE MORELOS","","La Barana","","","1801.0","","","","","Gacetero | INEGI, 2005","","",""
"068c02bfe45b9fb73cc1094f4c837e1a","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","XOCHITLAN DE VICENTE SUAREZ","","Xochitlan","","","1060.0","","","","","Gacetero","","",""
"068dae8ff293c500f52f1bd232d83279","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUANAJUATO","URIANGATO","","Uriangato","","","1800.0","","","","","Gacetero | INEGI, 2005","","",""
"068e4a70e15757ab5e75e6927ca5207a","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIHUAHUA","IGNACIO ZARAGOZA","","Ignacio Zaragoza","","","2040.0","","","","","Gacetero | INEGI, 2005","","",""
"069421c510116079a12f270dd1bd5bc3","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","LAS ROSAS","","San Isidro La Cuchilla","","","1251.0","","","","","Gacetero | INEGI, 2005","","",""
"0698fbcee88acd269aa796c03de2a72a","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","ZAPOTLANEJO","","Las Venadas, rumbo del Guajolote a Salto de Coyotes","","","2000.0","","","","","Gacetero","","",""
"069981ba409ddd927fd0b3f9c456b2c3","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","YUCATAN","TICUL","","Ticul","","","30.0","","","","","Gacetero | INEGI, 2005","","",""
