"georreference_id"	"location_id"	"decimal_latitude"	"decimal_longitude"	"geodetic_datum"	"coordinate_uncertainty_in_meters"	"coordinate_precision"	"point_radius_spacial_fit"	"footprint_wkt"	"footprint_srs"	"footprint_spatial_fit"	"georreferenced_by"	"georreference_date"	"georreference_protocol"	"georreference_sources"	"georreference_remarks"	"preferred_spatial_representation"
fcc582456c239ae8da0fef9a7947a292	edb328c144e05d00978a6525dc866749	16.4722222	-92.4077777	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
f2e85505916be502ac7ebab9355c48f5	"4916583190d52e64b15e9af6e35db600"	19.5244397	-97.6180597	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"76a5ac353b6e11550192b0dde6d02d1b"	f1cf34c7c653092c41b6db865a440ec1	20.3930597	-101.2552797	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
d8246b7d3f06477130e8fdbb9e6706b9	"27819483e3c04e0c0994df406113858d"	19.9655597	-98.06944	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"497f908b5cff878870ca971eda1ff230"	e8289c8a532a002ba68cbbc0dce86236	19.8736097	-98.7755597	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
b4f8ecf729725b3ef99c2548cfa0fcd9	"3b2e670fa1e53a2ed248fa2a5c5b2fb0"	19.0511111	-98.2997222	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
ac7444eea4a99f4eb66b2cf3f2bbdfad	a21525d693b1323a0d354892ca0f4891	19.1774997	-102.0441697	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"16d8cdd39238ea089328a5ac15f4d09a"	f08d903788970bc8eea569909a87d035	15.7416697	-92.39417	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
f379955ec1faeca33f642a0d528174cf	"4be0e7f7a9d3eef12d7f2a08d1f9c41c"	19.9725	-98.7094444	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"9f77ccf6d7496854d5a0baaaffa0af65"	c676d80356a4f2d6905f7eb5b1a422d4	16.9005555	-96.5008333	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
a5115020b1f20982ec7b546257a59573	"64e867f872abd1a206e35560a2b12b39"	16.1580597	-92.1041697	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"3a7a87a83e66a2a0163fb697cf56f3a6"	"049f544073c7b642b13042ac94e3fef8"	16.3608297	-92.21083	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
fc551c7bca550bd99506f74c0a91b214	"87104167f8696ed1efb48eeda0b76fd0"	19.0619397	-97.11333	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"79a8b498a8bc7c99acad9f20ded858b3"	"5a82b528b2693ebe1bab858604025693"	26.40583	-108.3758297	WGS84	60.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"83f1aebbaef0192811fe8f2852b274e3"	"64bf130d2b0a1cc8239fb8ae8625e945"	19.8741697	-89.2169397	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
edae0c6165fd4732a28e870574158963	"7affe5e6e06cc66f93858ec0fc516f9e"	19.1383333	-97.1230555	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
f26cd5fc58a3cdff15c02863159f9cdc	"381c4fd64644c9cd61be0f63ca524570"	16.8441697	-92.71083	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
b6e1eb1296a1837b56a106197055c877	"0210589a225b993b1c65f2ac5e36cb16"	19.9852788	-103.0241697	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
aa7fab02ba733c04b301bbd4e2313b82	"5cbd24a5545f0e51d7f1454e32af186f"	15.3341666	-92.2680555	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
ab6b12654495844dc6f5d0239257ef88	"2f9f437a62c8d2b06eed6632bed6b208"	17.0180597	-95.8297197	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
b137302a7434ade2c413de4bd2ed59a3	"545d22e62218b1e048e2c9b178f90530"	22.6378333	-105.3166666	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"6e8fa57c279667a6d69cf92ed14e60c7"	"62c8bfcbcf8e37892b183a2366302d98"	22.525	-104.4966666	WGS84	70.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"5240ddb13986665606345e07647819c1"	"1e5b0fa295ec6451a3d2f26506b42a03"	19.64139	-102.0474997	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
b0743ef01870571247e8156afe3f0a59	af59ea7e7030aa385ba15c04b3342b28	16.5444444	-92.6811111	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"7f81f9ed0c3fe9a67abe605a48920ea2"	e4b059cb5788e27d91a732bffce242d2	21.0775	-104.5108297	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
b5150060eb1e0cfa970306e238c7f83f	d7bd506d6f5765951ee3493e5e72daf0	15.8708333	-92.7238888	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"8005f1d0de6f92b579d8996e6e188db4"	"1274274b82dbf4515e2e748a93796847"	21.0456397	-101.51023	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"531750d5b5b81bc6729d2f356631ce6b"	"5f4fc7e9ef630e5401a40ed1bef83dfc"	19.0202777	-97.4538888	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"3761969e4495849fd5a37281d8d3572f"	a8e6473eb94f333eae461c0a5f835c21	18.8775	-99.9274997	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"05ea27141a4c88379aefe8f10ec4cf19"	d73467f5390b8c160615f376cb4d13e7	19.6825	-96.9197197	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"6c379484a40295b96fa5533516811863"	f27f649863c712fae20c3ac02c2b7cb1	20.4783297	-99.9375	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"2cf9707450fadd34dc4d6345f7f55199"	"64f41ca983e7b6f4245ac0f154357c02"	20.1861113	-100.4194411	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"7c8f452ba83a9aea57ac1f61443b5bf3"	"9c1fe8697222a7ec886785d54e7cef0d"	28.3608297	-105.5108297	WGS84	60.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
e042e5aa5d72f111d02a9176765335ac	"50dc6acff3950d353484107745986b9b"	16.79889	-92.45833	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
a5c9fcdc8fcb0576a336413805f41b36	"7f9c1be90c2b60546207c19d3152a0cf"	18.34833	-99.47889	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"268d657ec6ddf5a403cafe3f970056a1"	"8694e6fca3bdd669471fc6be4be0abd9"	15.25778	-92.21361	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"03cc615d692f11d3614505e7e55b43b7"	fcafa69103329013e494425ea0f2ac67	15.2741666	-92.6161111	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"3a7a87a83e66a2a0163fb697cf56f3a6"	bad99c16c317f7f04b14987e09d5ac00	16.3608297	-92.21083	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"52c8f14639c0b7f7fa2f5ce6fe50ac71"	"3a2b01c82cbe23ffa940399e5b07d30e"	16.5547222	-93.0052777	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
c6cdce5f3743905329eb4ece3bf39579	"26db2ecd832cfa47ba677caafa457bf5"	29.0775	-110.0775	WGS84	60.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
b1543194211f26ae756b708e6561c297	d7a510b15ab4ae9e37900f24fbaa82cb	19.21778	-101.635	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"4368d57779d12053fd972e3d29dadbb0"	d0f658d795033da23bf82ae7c9eb7b90	18.99389	-97.9113897	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"71b9dbdacdc3b42171be3b1d89ada125"	ed5175cd39484c3b56bea0936ade4338	24.4011097	-103.87278	WGS84	50.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
b0743ef01870571247e8156afe3f0a59	"656a77e1b94ed190915615d211f55917"	16.5444444	-92.6811111	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
b20111e3d1c46168a693992d100ab1dc	"5727ce911b41f545115e2ffcf67f3d28"	16.6294444	-93.0916666	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"75597a78e95a1393d495ee6b12f7fff0"	e661022834a78ba759b9d6df1aba3ee4	26.0966697	-100.6724997	WGS84	50.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
a463147d34bc1197849007dea5fa0777	"8397340100c5727b1688168b1476edd1"	16.3522222	-92.6286111	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
e84238f7a16c429ece7ef61029a7914e	"4d4e880d6d70489aea5a8e05726c849c"	23.6241697	-103.3422197	WGS84	70.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"80110ee0e56d9f594b56a49f1f63ee86"	ce5ec223821c70103cae4ba05e303065	26.52222	-108.2908297	WGS84	60.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"4b8c7d5c6569415009d0355d8cda2bfe"	"22d1d10093ffc0e6498836aa70e991b1"	23.43457	-99.3850997	WGS84	70.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"078f3f1f1c876c891e203abab7db260f"	c38bc527bd4b61553e2812bb54bb5f8f	20.3722197	-101.06667	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"329f43a51eb8574923b2496796740bb2"	"4b5fba2227d015bf6860dbb9e92281f4"	15.6775	-93.0608297	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
d5928c21784ead3d15be594211d0e09c	ebf862a0fc500f8edde9491ff9162531	17.0255597	-96.0799997	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"2ef92b14314c4a4e14b616fa3ce5e3fa"	"16aa8e2ebf8a85883410b6732130e189"	19.1161111	-97.4191666	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"839ffb4b6b766216e706162c4ca02467"	b2cee39dd1cf45758b2afc18c741811f	16.61167	-92.7180597	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"9cb11dc61dd2d7c39705e32dbc4695b7"	"48e64e3637a90ae3f3dbb263602c06cc"	20.3275	-103.21083	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
e042e5aa5d72f111d02a9176765335ac	a6947084c5549d8105b3b661cce2c605	16.79889	-92.45833	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"48563e813946b4124f8a6f8d0a9e319d"	cbc8431de0727ffae9ad1364a9a88621	16.12555	-91.95882	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"98550e5d04ff0fcd9b997d7b9f470bdc"	c4c22f939cd14735fe910bc2dff023ca	28.1994397	-106.8624997	WGS84	60.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"64ace2e7c6c008171a7ba522255a1a4e"	"680fea3fc0dfedd9b8c2484491f795bd"	22.8444397	-99.33583	WGS84	70.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
f2b6390f7f63869c662b50cd27fca51f	db4a94518570df4200d2294c15ff4425	23.96028	-103.4577797	WGS84	70.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
a0159d56432d8db429c16c0f1afcaad2	fa187b5591e14eee52cbe575f00d0d74	15.6583297	-92.14139	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"1be800631f5e03f5403083e38fd592c0"	fd6b424d4453a6b94335f0af1e528b96	16.7477797	-92.28528	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"30399c033145630cd2a2b8d0fa1f0b8b"	"95af1b20f6aeb23a63000bed40d5d862"	16.77083	-92.6208297	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
b406ee3f204643fe8d8feb00ab380d92	"0556036a06bac232e2081371e95e6414"	16.2297222	-91.91	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"9d91a68ae12e19c701cb3e8853fbfbb3"	"320f347468f69cc19690aadeb417f93b"	17.14861	-96.8097197	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
a188499cd35987331387e1869fb94fa3	"490795416c9bcb036957434d3a99e070"	21.4016697	-104.8924997	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
de786547fe17ebc452a01b224bb2aeec	e76a7b35366ae6d1903aed4be781d8f2	24.7469397	-107.20694	WGS84	50.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
bcc3c94486531fe99a8ce2bd87d61ca7	"17f8393e3ecf73725f9d5e8a4ce23d2c"	20.40775	-99.0192777	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"116cb8d49396ac72aee65844fb8c8c21"	fa9dedb807e440ee3f22cde87e925743	16.94611	-93.01278	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
ff87f1b04548d25166c9a4327ee4cbbc	"8e9bf4052142cac91241cf861acbbac8"	16.3263897	-95.22556	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
d544004d01d3623f60ff6366c194ee5c	"32c502a40965878a594f34c5825e28fa"	15.7108297	-92.1774997	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"894930c8b8541e78bae5af1feab4f737"	e225decdb48fe02a67b52f7a63df1bf0	16.48611	-92.57083	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"1a97f8ca9b1d45d6ca548071c1a6487f"	"29e616d76d62be84e8ad3cf32da52734"	18.5274997	-97.6941697	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"8b3f2f6e4be87122aed673be216158ba"	c317e6155392eca3caced15c67c79b31	25.9636111	-107.3705555	WGS84	50.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
c02ad66b5990ce4872f8c86236eb35fa	"5f05e8575536425b51ec8b3ad4b258ca"	18.1441697	-100.41083	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"125d45bf685bbe192a6ad6546cb15093"	"9a49118932a2cb1c1b2050c695815135"	22.1774997	-102.86083	WGS84	70.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"9d3ae48f19afcc4236d4c909d773cb4f"	b3646739b2618487f0f9371a91bed212	28.9788897	-109.39833	WGS84	60.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"3cf3edd964dae127c7e046f62f1ee9c0"	aaedc1615e7ad2dbea1f85f37f148fd8	16.46111	-91.94444	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"2bc35acb13123471d7b6acbda8024b58"	"071bf8bd828321e20efb969954407db7"	21.24417	-104.91083	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"7d87bf01b645c4a6f68e269b697c58f4"	"9561707553429f2bea10056af160a093"	28.1625	-106.99611	WGS84	60.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
ee301b7c3d6260c08924ca772bf6fd60	e3e871c7b0aaaa2c97117050927134b9	19.16944	-98.34528	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"155fbf26cd179e709e94a80fc56af10d"	"250cd6307a482cbbc04b1893a45ead28"	21.39083	-102.6369397	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"786499cb8e398d1255d113006b564821"	"4765d5b0b7a1a37f3babee34ec34b2ba"	17.88417	-95.1438897	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"0aeebfbd599dfd813fdac58454386cfb"	"1e40792337032ca87ec41fe6fcadb37f"	15.8052797	-92.7497197	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
e90bdd6998f6cf7dabee60d4f9a7281f	c9e7ede617172b71b44119e510492cc3	16.5394397	-92.4736097	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"0b7a544c128ed4038a60c64af148aeed"	c99a0c3dd24d49daf56795842acf934b	19.37065	-88.3332	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"81bc3ff1dcadf9ff6d7a609916f03ea9"	e6ced4aa813c0d207e6431f52364443d	19.44528	-98.545	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"5fd04a5c00f26e7dbe6f7ecd8767d249"	e1f4608f5e0cfdb7b13fffb2a2c140bd	16.93126	-96.923	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
c5145f80ce326458897dbb6b807db7ce	dcbeba3b03f2e2435c469ef6d390a898	19.1988897	-98.1983297	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
c30725fc4368234fa73361992f7276c1	"12798980f28bac47ba63b2b789a3d756"	20.1252802	-96.9424972	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"21e0ec857d0d7770b47e54c713507eea"	aaf6c37d327fde9b086353608d8134ce	27.93325	-101.48281	WGS84	50.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"0f6985bca56ca31cf509cd2e6ff372fb"	"6c8b756d6ff86d6c107e74ced9c8639e"	18.93861	-97.87389	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"08c37709afa0ed9ee3e8416a106b3cfa"	"02a9aa84f2c738d9e63c44bd9f0238c2"	21.8608297	-102.7608297	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"7688e1da666339164206cf5430e03514"	"2abb7bf516c9ad320d74ca9fdefa3db4"	21.0194397	-100.3422197	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"1be800631f5e03f5403083e38fd592c0"	"65db4c5a68b51a74fe21d8b41353721c"	16.7477797	-92.28528	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"9014d68adaa9302db4edf7c76da0c9d5"	ef646111f3c95e0299f2d51a53ea7802	26.41028	-108.2902797	WGS84	60.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"563c6008b099afb2664a79587ec9160d"	"168b638934476cd3ca88e7dd7a0cdffe"	17.23056	-96.09806	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
ed5efc3782082f0d504c6097ef9e07ff	"4ebf1d92b2800d2f4a9366f6aa35153b"	19.9166669	-98.5521108	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"423b715bb4111feb8da18c28867eb082"	"74544e38eb43129a72125b8e5edee4bf"	18.9963888	-102.7169444	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"1bcfeba1c7db162011abeea7587b5ea0"	a426e2ee97330b557e8a9330a1dc488f	20.7138897	-100.75694	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"09fdc1d346b4d16f27bd6b9cf8ed6668"	"3ce00eddc6a5970a1691860d3354c614"	19.4925	-98.5352777	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"8d437f2afde1297ab98a054df3e86ae0"	"45172fc8ea87ed31e797f77cab483cd1"	18.2333333	-96.8302777	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"70c147468069619a164a1e6f4ed1475d"	c2ce27bf32ffa55f20819e30afb8e4cc	22.0286397	-101.5618697	WGS84	70.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"8e3e766c6372efd5e2bb730ad7c33cf8"	"2673207aefc213ba9a4e4d558d3b9612"	21.3105597	-100.1424997	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
a408ce12370f280cd0c202c1e421a674	b6ec269f74afd3b0b727bc5763347597	20.1698608	-98.7253327	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"9989699ed767633d6b91fb66d8eccb1c"	"410b77a7586d76b610b30915f6ad3336"	19.1504597	-98.00946	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"8e36806d9b1f6c98cd5197a9bcf85d3f"	ea2acb81a4ac20c11e76bd33d75149f9	17.24417	-96.0108297	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
c3b198326b15efe943cd17adb3349983	"3b1de4d6a53323b7650d0feb3e8baee2"	17.3441697	-97.5775	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"183ceafcb695558b906c9c14dbe14d1f"	"93add3e884f4049d43221b63bd11eea8"	16.6435997	-92.44655	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"668ff5e3d2afb8be8bdbe9641167fa6b"	"8108fd7f9085480431600294457ab365"	19.55	-104.48556	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"89e7a77192d320c4f18ca2f509d6e246"	"9690c839eb87b1b23b890c3c04036d6f"	20.8033297	-102.9138897	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
fa101cc03b6d0eb7ab92271441b6ec61	b6b597546111e773aef2eba8e53c4a6a	18.0608297	-102.0108297	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"11a75b0e21947932d857c7d6d30faef2"	beeca088eb9d5838ead440ddd4e20115	19.945	-103.7580555	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"36003e8e847c02745aefeb6e52d38036"	"9edcb069e29dc8bd4bc210ce4e03f5f6"	27.08583	-105.3952797	WGS84	60.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"5b11a31da0cdb10f29308e559b7ab81e"	f4344e0215c6e15a1c4d01f12a4af756	16.3778297	-92.1145	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
b7c78dbf4bb5ff03151e2909f3cfde33	ff1fad281feab6285c5d0083b3efdb4e	17.36194	-96.52778	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"382b868eeb4566927985f143a72d0f56"	"499dad48fd1110251e0ca618c176e0bf"	17.0055597	-92.46944	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
f26cd5fc58a3cdff15c02863159f9cdc	fd356764572370e5b87ece2633ac499f	16.8441697	-92.71083	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"317496dce9a83daef671a1277931127f"	"380cf9074cbcd35a6fb539d3a96bf3d6"	16.43917	-92.06167	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
dac43b04f2a62d22c4db437ff0e00be6	"41d7251494346a869f49ac19ed480b27"	17.6577777	-99.6763888	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"02c9b010b938f269316042c348ca4fb6"	"64549ed0c74cfad4e5d46ea5d49b616b"	20.5941697	-104.09417	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"7e4ac4071e66b7f1483c011e06dc32c2"	"35a1a17d42bb5e74dec91e1c384dce7f"	21.03056	-100.62778	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
d45052f57ea936d17f310bb0e86d2877	da99bbee201c3c813003fe7e8a907075	22.6159197	-101.66499	WGS84	70.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
e042e5aa5d72f111d02a9176765335ac	"77d799fe177b54021b5e095f3466a74b"	16.79889	-92.45833	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"0ffce9c8cda0c0b15216977311ca707d"	"039c3e4184383b9755bab90fbb0609c6"	21.1035197	-104.42574	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
